user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiment_label,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
Qatar Day- Pulse of Nation,"Doha, Qatar","Qatar Day is every individual’s pit stop before they plan a weekend, shopping, or a movie. It is your friend which will make life simpler and mobile.",10/28/2010 10:01,27032,753,4468,FALSE,7/25/2020 12:21,alhamdulillah redheart coronavirus death reported hour qatar foldedhandsfoldedhandsfoldedhands qatar covid coronavirus,"['Qatar', 'COVID19', 'Coronavirus']",Twitter Web App,FALSE,Neutral,79,,,,,,,,,
TimesJobs,New Delhi,"TimesJobs is India’s leading #career portal, connecting companies with competent professionals. Here we share #hiring news, #career tips, and more. Stay tuned!",3/13/2009 16:56,17848,1468,241,FALSE,7/25/2020 12:21,virtual chro paneldiscussion reimagining workplace amid covid july register,"['Virtual', 'CHRO', 'PanelDiscussion', 'workplaces', 'COVID19']",Twitter Web App,FALSE,Neutral,80,,,,,,,,,
StevenageTico,"Stevenage, Hertfordshire, UK ",Costa Rican (Turrialbeño) living in Stevenage since 89 -a Brit since 94 (and proud of it!); cycling fan! Only Science and Technology will save the human species,5/27/2011 16:07,338,838,24047,FALSE,7/25/2020 12:21,people working shop supposed wear face covering covid england,"['COVID19', 'England']",Twitter for iPhone,FALSE,Neutral,81,,,,,,,,,
Mark Thoms,"Mount Prospect, IL","United Airlines employee, but all thoughts, posts, reposts  and opinions are my own.",1/14/2010 15:23,119,455,1886,FALSE,7/25/2020 12:21,delta flight departing detroit turn around guest refuse wear mask airline coronavirus,"['airlines', 'coronavirus']",EveryoneSocial,FALSE,Neutral,82,,,,,,,,,
DailyaddaaNews,New Delhi,Breaking news alerts from India.,10/22/2016 9:18,546,29,88,FALSE,7/25/2020 12:21,covid positive case patient recovereddischargedmigrated death delhi today,['COVID19'],Twitter Web App,FALSE,Joy,83,,,,,,,,,
Michael Schindele,"Sarasota, FL",Air Force Captain Veteran turned Entreprenuer loyal Deplorable that loves his country from Sarasota FL #CodeOfVets @my3monkees 👰🏽 #ConservativesForCongress,11/22/2009 4:35,10127,10231,992,FALSE,7/25/2020 12:21,dying covid dying covid huge difference fakenews democrat usi,"['COVID19', 'COVID19', 'FakeNews', 'Democrats']",Twitter for iPhone,FALSE,Joy,84,,,,,,,,,
Nishant Killedar,"Hyderabad, India","My mantra - Do something new everyday, keep learning ! Technology consultant, Oracle/Cloud/ DevOps/Enterprise, Guitarist, Foodie, NIT Trichy alum",5/11/2009 5:30,168,221,145,FALSE,7/25/2020 12:21,airline design covid recovery plan humancentered mindset likely best position th,"['Airlines', 'COVID19']",Dynamic Signal,FALSE,Joy,85,,,,,,,,,
Suvendu Adhikari Supporters,"Kolkata, India",Suvendu Adhikari - বাংলার বাঘ | Account managed by the supporters of Suvendu Adhikari,7/3/2019 5:33,610,6,0,FALSE,7/25/2020 12:21,deeply saddened untimely demise constable krishna kanta burman due covid posted hastings,['COVID19'],Twitter Web App,FALSE,Neutral,86,,,,,,,,,
LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2/7/2017 5:41,62622,348,97,TRUE,7/25/2020 12:21,maharashtra government cut syllabus student class view covid pandemic say school e,"['Maharashtra', 'COVID19']",Twitter Web App,FALSE,Neutral,87,,,,,,,,,
Rutland Radio,Rutland,"Greatest Hits for Stamford and Rutland on your radio, through your smart speaker, via the app & online.",10/12/2010 15:16,7704,1268,11477,FALSE,7/25/2020 12:21,rutland supporting covid testing,['COVID19'],Twitter Web App,FALSE,Joy,88,,,,,,,,,
SOLA-Support 🇮🇪,Dublin/Limerick,"We provide information sessions, seminars and training to community and voluntary sector organisations on quality, governance, legislation, and EU directives.",5/25/2020 13:48,201,549,80,FALSE,7/25/2020 12:21,want understand improving quality represents soap water wash hand covid,['COVID19'],Twitter Web App,FALSE,Neutral,89,,,,,,,,,
Reclaim Humanity,Central Illinois via Western WA,"A Democratic woman. True laughter comes from the soul. Nothing happens without a reason. Life is an evolving journey. ""Women's Rights are Human Rights."" ~H",12/2/2011 19:01,4579,5034,72501,FALSE,7/25/2020 12:20,thedailyedge seanhannity foxnews spread lie hate sexual violence murder covid foxnews,"['COVID19', 'FoxNews']",Twitter for Android,FALSE,Fear,90,,,,,,,,,
Brian F. Kelcey,"Toronto, Ontario","One of those public policy guys you hear about, only I specialize in a Film Noir B-movie genre known as 'city politics.' Details at https://t.co/deHsWgOCCd.",9/1/2009 23:39,7601,4101,45576,FALSE,7/25/2020 12:20,covid new york retail,['COVID19'],Twitter for Android,FALSE,Joy,91,,,,,,,,,
Short News,"New Delhi, India","Official account of Short News.

Follow us for unbiased, verified and  important Short News!

Send us any news to publish, after verification (DM open)",6/14/2020 4:03,36,56,34,FALSE,7/25/2020 12:20,covid delhi reported new case death today taking total number case death tally,['COVID19'],Twitter for Android,FALSE,Neutral,92,,,,,,,,,
Nishant Killedar,"Hyderabad, India","My mantra - Do something new everyday, keep learning ! Technology consultant, Oracle/Cloud/ DevOps/Enterprise, Guitarist, Foodie, NIT Trichy alum",5/11/2009 5:30,168,221,145,FALSE,7/25/2020 12:20,tech leader help position organization techstrategy way aligns shifting investment,['techstrategy'],Dynamic Signal,FALSE,Neutral,93,,,,,,,,,
Viet Nam Government Portal,"Ha Noi, Viet Nam",Official Twitter channel of the Viet Nam Government Portal w/ latest news from our Government (RTs/follows/likes#endorsement) Email: vgpnews@chinhphu.vn,2/27/2017 10:41,11394,594,2650,TRUE,7/25/2020 12:20,danang covid patient health get worse quickly prompting doctor use ecmo amp filter blood,"['Danang', 'COVID19', 'ECMO']",Twitter Web App,FALSE,Neutral,94,,,,,,,,,
Nishant Killedar,"Hyderabad, India","My mantra - Do something new everyday, keep learning ! Technology consultant, Oracle/Cloud/ DevOps/Enterprise, Guitarist, Foodie, NIT Trichy alum",5/11/2009 5:30,168,221,145,FALSE,7/25/2020 12:20,colleaguesforlife helped deloittealumni karen seminarapatton cofound organization help med,"['ColleaguesForLife', 'DeloitteAlumni']",Dynamic Signal,FALSE,Neutral,95,,,,,,,,,
"Wendy Sterling, MS, RD, CSSD, CEDRD-S",Instagram: @wendy_sterling    ,"Team Nutritionist Oakland A’s, #EatingDisorder Expert, Co-Author of “How to Nourish Your Child Through an Eating Disorder” & “No Weigh!” Former Team RD #NYJets",4/14/2009 2:29,437,693,590,FALSE,7/25/2020 12:20,successful openingday grandslam walkoff mattolson anyone else thinking six foot ce,"['openingday', 'grandslam', 'walkoff']",Instagram,FALSE,Joy,96,,,,,,,,,
Gabriel Hébert-Røuillier,"Blainville, Québec",Father | Entrepreneur | HEC Montréal / ITAM Alumnus | Retweets are not endorsement | Data Storyteller |,3/10/2020 9:49,832,3600,6933,FALSE,7/25/2020 12:20,brazil bilsonaro tested positive covid say latest test result negative,"['Brazil', 'Bilsonaro', 'COVID19']",Twitter for iPhone,FALSE,Joy,97,,,,,,,,,
IHBlythe Ⓥ,Global Activist ,"The question is not, 'Can they reason?' nor, 'Can they talk?' but rather, 'Can they suffer?' ❗️Some Graphic Posts❗️",7/17/2011 19:48,734,910,18334,FALSE,7/25/2020 12:20,affected brief covid lock take time think animal permanent,['COVID19'],Twitter for iPhone,FALSE,Neutral,98,,,,,,,,,
Global Health Observ,Baltimore MD USA,Johns Hopkins University - School of Public Health - Academic-based public health observatory - operational research and training  - Epidemiology Methods,6/13/2014 20:40,3758,801,1925,FALSE,7/25/2020 12:20,symptom duration risk factor delayed return usual health among outpatient covid multistat,['COVID19'],TweetCaster for iOS,FALSE,Fear,99,,,,,,,,,
Socrates,"Massachusetts, USA",The unexamined life is not worth living. #FBR,2/22/2013 5:39,2170,3856,22536,FALSE,7/25/2020 12:20,covid religion st century jew fighting st century christian evangelicals,['COVID19'],Twitter for iPhone,FALSE,Neutral,100,,,,,,,,,
Rajasekar,"Chennai, India","Film correspondent (https://t.co/Y0gNgmq949), also writes for https://t.co/LGesb4H3XE.",4/1/2009 11:23,136618,586,3888,TRUE,7/25/2020 12:20,pr vishalkofficial father mrgkreddy tested positive covid day back vishal,"['Covid19', 'Vishal']",Twitter for Android,FALSE,Joy,101,,,,,,,,,
Michelle Dunning,"Wales, United Kingdom","Primary Care Service Manager working in North Ceredigion. Bevan Exemplar (VIPAR Project).Tweeting to connect, share and learn. Views my own.",1/9/2018 13:02,543,970,16055,FALSE,7/25/2020 12:20,benjamesphotos pink benpc lockdownphotochallenge covid saturdaymorning flower,"['BENPC', 'LOCKDOWNPHOTOCHALLENGE', 'COVID19', 'SaturdayMorning', 'flowers']",Twitter for Android,FALSE,Fear,102,,,,,,,,,
OrianaBeaudet DNP RN,United States,VP of Nursing Innovation @ANANursingWorld» Strategy» Design» Foresight» ☕️» National Speaker» @UMNNursing» she/her» Tweets Own,8/15/2016 3:21,514,2277,1772,FALSE,7/25/2020 12:20,national state impact covid elder population societal loss wisdom history,['COVID19'],Twitter for iPhone,FALSE,Neutral,103,,,,,,,,,
TNN,India,"Lightning fast alerts, BreakingNews, Corona Updates, Cinema and Sports news from Tamilnadu and around India",3/24/2020 4:29,171,74,50,FALSE,7/25/2020 12:20,covid andhrapradesh new case death sample tested discharged e,"['COVID19', 'AndhraPradesh']",Twitter Web App,FALSE,Joy,104,,,,,,,,,
GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,7/13/2010 21:58,26108,26003,2,FALSE,7/25/2020 12:20,alert eye opener rep john lewis remembered global pandemic news coronavirus covid protest,"['Coronavirus', 'COVID19', 'Protests']",GlobalPandemic.NET,FALSE,Neutral,105,,,,,,,,,
SA HIPHOP RADIO,Ngovhela Mahunguni,"Our app is on Google Play & iTunes 
Itune: https://t.co/5hNTzDvE7W… 
Google Play: https://t.co/EkhwSY2prd… 
web: https://t.co/3KgvPqlvun",4/10/2013 20:52,9616,1873,128,FALSE,7/25/2020 12:20,venrap radio playing venrap radio stay safe covid love download app listen,['COVID19'],Venrap Radio,FALSE,Joy,106,,,,,,,,,
Hindustan Petroleum Corporation Limited,India,Official Twitter handle of Hindustan Petroleum Corporation Limited - A Maharatna Company #DeliveringHappiness,2/7/2010 3:59,152595,1483,37932,TRUE,7/25/2020 12:20,shall come victory mind fightagainstcorona retail outlet across india adher,['FightAgainstCorona'],Twitter Web App,FALSE,Neutral,107,,,,,,,,,
Dr. Mayank Puri,"Chandigarh, India",Chairman - @INCChandigarh Social Media Dept.| Troll Basher | Against Bigots. #Poet #SocialHermit #ProudIndian #Hindu #HumanityFirst - RT not endorsement,5/11/2010 19:00,4774,2436,14421,FALSE,7/25/2020 12:20,absolutely wouldnt standing rd position worldwide lakh covid ca,['COVID19'],Twitter for Android,FALSE,Joy,108,,,,,,,,,
Jim Roberts,"iPhone: 40.751663,-73.989670","Full-time student of the news & long-time follower of the Grateful Dead. Ex-Editor-in-Chief, Cheddar. Ex-NYT, Mashable. Listen to the thunder shout.",5/29/2008 3:01,209711,2391,25853,TRUE,7/25/2020 12:20,coronavirus update nearly country report record singleday increase infection u record,['CORONAVIRUS'],TweetDeck,FALSE,Neutral,109,,,,,,,,,
UAE Forsan,United Arab Emirates 🇦🇪,#UAE 🇦🇪 Forsan is your comprehensive source of accurate information on the United Arab Emirates,11/24/2012 21:19,13083,3,366,TRUE,7/25/2020 12:20,undercover inspector deployed abudhabided make sure anti covid measure foll,['Covid19'],Hootsuite Inc.,FALSE,Joy,110,,,,,,,,,
Micheal McCool #NativeLivesMatter 🇵🇸,Nth Yorks,Septuagenarian Corbyn supporter. ex-Labour. Unite community. NHS/999 services. Indy Lifeboats. Water Safety. Animal welfare. Homelessness. Human Rights,4/11/2014 18:37,24586,18929,45302,FALSE,7/25/2020 12:20,hospital cleaner porter amp catering staff unsung covid hero tell issworld pay fair wage,['COVID19'],Hootsuite Inc.,FALSE,Joy,111,,,,,,,,,
Plex Systems,"Troy, MI","Plex Systems, Inc.® delivers the first smart manufacturing platform that empowers the world’s leading innovators to make awesome products.",4/1/2009 14:04,4630,2993,3859,FALSE,7/25/2020 12:20,manufacturing production activity begin echo trend indicating industry normalization,['Manufacturing'],Hootsuite Inc.,FALSE,Neutral,112,,,,,,,,,
CGTN,"Beijing, China",#SeeTheDifference with CGTN as we bring you stories from #China and the world,1/24/2013 3:18,13892795,69,104,TRUE,7/25/2020 12:20,apec reaffirms covid economic recovery priority movement essential good,"['APEC', 'COVID19']",TweetDeck,FALSE,Neutral,113,,,,,,,,,
Mark Goldberg,"Dallas, TX","Neurologist, neuroscientist, professor at UT Southwestern. Helping build the Peter O’Donnell Jr. Brain Institute @UTSWBrain. He/him. Opinions mine.",5/4/2009 1:58,741,376,3944,FALSE,7/25/2020 12:20,july covid trend report dallas tx dfw covid case hospitalization death day average,['covid19'],Twitter Web App,FALSE,Neutral,114,,,,,,,,,
Luis M Burgos,"Massachusetts, USA","Human rights advocate, husband, father, #resistor to unfair, inhumane policy. Not left, not right, just correct!",2/9/2009 15:45,1838,2186,8218,FALSE,7/25/2020 12:19,cautious optimism arizona may plateauing covid potential good news,['COVID19'],Twitter for iPhone,FALSE,Joy,115,,,,,,,,,
Dr.S,"Washington, DC","Dir., Ronald Walters Leadership & Public Policy Center, Howard U; former Pres. & CEO, CBC Foundation, political scientist, law enf. specialist, women's issues",3/1/2009 1:10,1124,631,8500,FALSE,7/25/2020 12:19,want covid test much easier get wealthier whiter neighborhood testingwhileblack,"['COVID19', 'TestingWhileBlack']",Twitter Web App,FALSE,Joy,116,,,,,,,,,
Karina Scott,Worldwide,Moral courage is the highest expression of humanity. - Ralph Nader,10/31/2018 17:43,542,2182,826,FALSE,7/25/2020 12:19,truth covid around somewhere coronavirus update saturdaymorning saturdayvibes,"['COVID19', 'coronavirus', 'SaturdayMorning', 'saturdayvibes']",Twitter Web App,FALSE,Neutral,117,,,,,,,,,
ⓋTIGERTIGERⓋ,Planet FAUNA,"#RoyalArsenalFC1886.#BEETHOVEN KnowMuchAbt.NixAndNixAbt.Much.ActiveWilyBrain.AbhorrPC!Unbiased,But,DespiseAnimalAbusersAndMurderers.SadisticHumour.#ANIPAL 😇😈",8/7/2011 0:36,1673,2060,813,FALSE,7/25/2020 12:19,coronavirusspain covid warning spain could death trap second spike catalonia barcelona,"['coronavirusspain', 'COVID19', 'Spain', 'Catalonia', 'Barcelona']",Twitter Web App,FALSE,Joy,118,,,,,,,,,
Terry 😷,United States,*BUILD BACK BETTER*,3/21/2009 16:18,110,449,2533,FALSE,7/25/2020 12:19,three c term hadnt heard good advice goodadvice covid,"['GoodAdvice', 'COVID19']",Twitter Web App,FALSE,Joy,119,,,,,,,,,
First India,"Jaipur, India",Welcome to the Official Twitter page of First India Newspaper. Follow us for the latest updates. #FirstIndia,4/4/2019 10:16,5706,202,118,FALSE,7/25/2020 12:19,delhi covid positive case patient recovereddischargedmigrated death today,"['Delhi', 'COVID19']",Twitter Web App,FALSE,Joy,120,,,,,,,,,
Steven Petrow,United States,"Author of 5 books. Known as The Civilist by some. @USAToday columnist. @WashingtonPost contributing writer. @NYTimes, too.",9/21/2009 2:21,4650,1067,3090,FALSE,7/25/2020 12:19,great abcrobert yesterday abcgmw socialdistancing bbq covid covid,"['SocialDistancing', 'BBQ', 'COVID19', 'COVID19']",Twitter for iPhone,FALSE,Joy,121,,,,,,,,,
Ismael,"Chicago, IL",@RRCAnational & @USATF Level 1 Coach,1/7/2009 16:51,406,1721,30306,FALSE,7/25/2020 12:19,yes wakeup covid fake plandemic exosomes virustheory g real virus saynotobillgates,"['WakeUp', 'COVID19', 'Fake', 'Plandemic', 'Exosomes', 'VirusTheory', '5G', 'Virus', 'SayNoToBillGates']",Twitter for Android,FALSE,Fear,122,,,,,,,,,
Purdue HHS Extension,"West Lafayette, IN","We educate people of all ages in IN on the topics of #food, #family, #money & #health. Opinions expressed here may not represent official views of PU University",8/2/2011 16:44,988,653,3627,FALSE,7/25/2020 12:19,great tip friend samhsagov covid inthistogether,"['COVID19', 'InThisTogether']",Twitter for iPhone,FALSE,Joy,123,,,,,,,,,
Dheer Vyas,"Cincinnati, OH","Anesthesiologist, Asst Prof @UofCincy  | #GirlDad | Car Enthusiast | Pizza Connoisseur—Views are my own.",3/22/2020 4:52,55,194,167,FALSE,7/25/2020 12:19,football jersey count first md nfl opting care others medbikini covid chief,"['MedBikini', 'COVID19']",Twitter for iPhone,FALSE,Joy,124,,,,,,,,,
John Lichtenberger,"Roxbury, NJ","#Christian | #lawyer (Ret.) Tweets on Christianity, law, politics, conservativism, tech, social media. Author/publisher (Ret.) advertising law, #FTC. #MAGA #KAG",4/5/2009 22:31,38301,38729,27463,FALSE,7/25/2020 12:19,pandemic could push n carolina family home school miami herald homeschooling covid coronavirus nc,"['homeschooling', 'COVID19', 'coronavirus', 'NC']",Twitter Web App,FALSE,Joy,125,,,,,,,,,
Rajesh Purohit,India,Entrepreneur,5/26/2009 9:21,38,52,133,FALSE,7/25/2020 12:19,government tabla player country pandemic covid covid,"['pandemic', 'COVID', 'COVID19']",Twitter Web App,FALSE,Joy,126,,,,,,,,,
